,title,summary,image,url,uploaded
24,Tyler Looks Back on 2019 (BONUS),"<p><span data-contrast=""auto"">Want to support future conversations? Visit</span> <a href= ""https://conversationswithtyler.com/donate/?utm_source=podcast&utm_medium=cwt&utm_campaign=eoy19&utm_content=2019review"" target=""_blank"" rel=""noopener""><span data-contrast= ""none"">conversationswithtyler.com/donate</span></a><span data-contrast=""auto"">.</span></p> <div> <p><span data-contrast=""auto"">For this</span> <span data-contrast= ""auto"">special retrospective episode</span><span data-contrast= ""auto"">, producer Jeff Holmes sat down with Tyler to discuss the past year in conversations and more, including</span> <span data-contrast=""auto"">who was</span> <span data-contrast= ""auto"">most challenging guest to prep for, the most popular—and the most</span> <span data-contrast=""auto"">underrated—conversation, a test of Tyler’s knowledge</span> <span data-contrast=""auto"">called “</span><span data-contrast=""auto"">Name That P</span><span data-contrast= ""auto"">roducti</span><span data-contrast=""auto"">on F</span><span data-contrast=""auto"">unction,”</span> <span data-contrast=""auto"">listene</span><span data-contrast= ""auto"">r questions from Twitter, how Ty</span><span data-contrast= ""auto"">ler</span> <span data-contrast=""auto"">has boosted his productivity</span> <span data-contrast=""auto"">in the past year</span><span data-contrast=""auto"">, and</span> <span data-contrast=""auto"">whether</span> <span data-contrast= ""auto"">his</span> <span data-contrast=""auto"">book and movie picks from 2009 still hold up. </span><span data-ccp-props= ""{""201341983"":0,""335559740"":240}""> </span></p> </div> <div> <p><span data-contrast=""auto"">Follow us on <a href= ""https://twitter.com/cowenconvos"">Twitter</a> and <a href= ""https://www.instagram.com/cowenconvos/"">IG</a>: @cowenconvos</span> <span data-ccp-props= ""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <div> <p><span data-contrast=""auto"">Email</span><span data-contrast= ""auto"">: <a href= ""mailto:cowenconvos@mercatus.gmu.edu"">cowenconvos@mercatus.gmu.edu</a></span><span data-ccp-props=""{""201341983"":0,""335559740"":276}""><br /> </span></p> <p><span data-contrast=""auto"">Follow <a href= ""https://twitter.com/jeff_holmes"">Jeff</a> on Twitter</span></p> </div> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/9/e/9/5/9e95f05acf2953ee/CWT-BONUS-Cowen-libsyn-v2.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-EOYBONUS-podcast-v2.mp3?dest-id=850607,False
25,"Esther Duflo on Management, Growth, and Research in Action","<div> <p><span data-contrast=""auto"">Want to support future conversations? Visit</span> <a href= ""https://conversationswithtyler.com/donate/?utm_source=podcast&utm_medium=cwt&utm_campaign=eoy19&utm_content=duflo"" target=""_blank"" rel=""noopener""><span data-contrast= ""none"">conversationswithtyler.com/donate</span></a><span data-contrast=""auto"">.</span> <span data-ccp-props= ""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <div> <p><span data-contrast=""auto"">Esther Duflo’s advice to students? Spend time in the field. “</span><span data-contrast=""auto"">It's only through this exposure that you can learn how wrong most of your intuit</span><span data-contrast=""auto"">ions are and preconceptions are,” she explains.</span> <span data-contrast= ""auto"">For Duflo, it was time spent in the Soviet Union on the brink of collapse. While there she saw how Jeff Sachs used the tools of economics to advise policymakers on matters of crucial importance. To her it seemed like the best job in the world—and</span> <span data-contrast=""auto"">she</span> <span data-contrast=""auto"">began to pursue it</span> <span data-contrast=""auto"">in</span> <span data-contrast= ""auto"">earnest. Now it is she who is advising governments on how best to reduce poverty, having co-founded one of the leading policy research centers in the world. That work, together with that of frequent collaborators Abhijit Banerjee</span> <span data-contrast= ""auto"">and Michael Kremer</span><span data-contrast=""auto"">, has now been honored with the Nobel Prize. </span> <span data-ccp-props= ""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <div> <p><span data-contrast=""auto"">She joined Tyler to discuss</span> <span data-contrast=""auto"">that</span> <span data-contrast= ""auto"">work, including how coaching increases the effectiveness of cash transfers, why she cautions against falling in love with growth rates, what France gets right about child-rearing, the management philosophy behind her success building J-PAL, how she briefly became the face of an anti-Soviet revolution, the under-looked reasons behind the decline of geographic mobility in the United States, what rock climbing can teach us about being a good empirical economist, her daily musical move from Bach to Bob Dylan, and more. </span> <span data-ccp-props= ""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <div> <p><span data-contrast=""auto"">Follow us on Twitter and IG: @cowenconvos</span> <span data-ccp-props= ""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <div> <p><span data-contrast=""auto"">Email</span><span data-contrast= ""auto"">: <a href= ""mailto:cowenconvos@mercatus.gmu.edu"">cowenconvos@mercatus.gmu.edu</a></span><span data-ccp-props=""{""201341983"":0,""335559740"":276}""><br /> </span></p> </div> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/1/1/f/8/11f83334dfe02357/CWT-082-Duflo-libsyn-v2.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-082-Duflo-podcast-v1.mp3?dest-id=850607,False
26,Daron Acemoglu on the Struggle Between State and Society,"<p>What determines the economic, social, and political trajectories of nations? Why were settlers in colonies like Jamestown and Australia able to escape the extractive systems desired by their British masters, while colonial subjects in Barbados and Jamaica were not? <a href= ""https://www.amazon.com/Narrow-Corridor-States-Societies-Liberty-ebook/dp/B07MCRLV2K""> In his latest book</a>, Daron Acemoglu elevates the power of institutions over theories centering on human capital, culture, or geography. Institutions help strike the balance of power in the constant struggle between state and society, creating a ‘narrow corridor’ through which liberty and prosperity is achieved.</p> <p>Daron joined Tyler for a conversation about drivers of economic growth, the economic causes and effects of democratization, how Germanic tribes introduced “bottom-up politics” to the Roman empire, the institutional reasons that China’s state capacity and control has increased with its wealth, his predictions for the future of liberty in his birth country of Turkey, the biggest challenges currently facing the Middle East, what we can learn from the example of Lagos, why publishing in the “top five” is overrated, tips on motivating graduate students, and more.</p> <p>Follow <a href=""https://twitter.com/NarrowCorridor"">Daron</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/7/7/c/b/77cb0880324485af/CWT-081-DaronAcemoglu-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-081-DaronAcemoglu-podcast-v1.mp3?dest-id=850607,False
27,Mark Zuckerberg Interviews Patrick Collison and Tyler Cowen on the Nature and Causes of Progress (Bonus),"<p>Over the past year Mark Zuckerberg has held <a href= ""https://about.fb.com/news/category/tech-and-society/"">a series of interviews</a> themed around technology and society. This conversation with Tyler and Patrick is the last in that series, and covers why they think the study of progress is so important, including how it could affect biomedical research, the founding of new universities and foundations, building things fast, housing and healthcare affordability, the next four years of the Chan Zuckerberg Initiative, and more.</p> <p>Follow <a href=""https://www.facebook.com/zuck"">Mark</a> on Facebook</p> <p>Follow <a href=""https://twitter.com/patrickc"">Patrick</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/8/9/b/1/89b1abc96952fb69/CWT-086-ZuckerbergCollison-libsyn-1.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-BONUS-ZuckerbergCollison-podcast-v1.mp3?dest-id=850607,False
28,"Shaka Senghor on Incarceration, Identity, and the Gift of Literacy","<p><span style=""font-weight: 400;"">How do you survive seven years in solitary confinement? The gift of literacy is what saved Shaka Senghor. Reading, journaling, academic study, and writing books was a way to structure and survive an inhumane, mentally toxic environment. And after 19 years in total behind bars, he was finally able to apply that gift and create employment for himself as a writer and organizational leader upon rejoining society.</span></p> <p><span style=""font-weight: 400;"">Shaka joined Tyler to discuss his book</span> <a href= ""https://www.amazon.com/Writing-My-Wrongs-Redemption-American/dp/1101907312""> <em><span style=""font-weight: 400;"">Writing My Wrongs: Life, Death, and Redemption in an American Prison</span></em></a><span style= ""font-weight: 400;"">, what it was like to return to society not knowing the difference between the internet and a Word document, entrepreneurialism and humor in prison, the unexpected challenges formerly incarcerated people face upon release, his ideas for helping Detroit, what he connects with in Eastern philosophy, how he’s celebrating the upcoming anniversary of his tenth year of freedom, and more.</span></p> <p>Follow <a href=""https://twitter.com/ShakaSenghor"">Shaka</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/e/2/d/a/e2daf5835786361b/CWT-080-Senghor-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-080-ShakaSenghor-podcast-v1.mp3?dest-id=850607,False
29,Lunch with Fuchsia Dunlop at Mama Chang (Bonus),"<p>Three years after her first appearance, Chinese food expert Fuchsia Dunlop joins Tyler to celebrate the release of <a href= ""https://www.amazon.com/Food-Sichuan-Fuchsia-Dunlop/dp/1324004835"">her latest cookbook</a> and talk all things food and China. This time the conversation was held over a special homestyle meal at <a href= ""https://www.mamachangva.com/"">Mama Chang</a>, the newest restaurant from Chef Peter and Lisa Chang. Together with their daughter Lydia Chang, Fuchsia selected a menu to share with Tyler and a group of friends from the DC food scene. Each dish inspired new avenues for discussion, including the trendiness of ‘Chinese’ cauliflower, why hot pot is overrated, what Western food China has recently perfected, first experiences with Sichuan peppercorns, whether ma la will take over the world, why Michelin inspectors underrate Chinese cuisine, what to serve a Westerner for a Chinese dessert, and much more.</p> <p>Joining Tyler, Fuchsia, and Lydia around the table were <a href= ""https://www.instagram.com/pichetong/?hl=en"">Chef Pichet Ong</a>, <a href=""https://twitter.com/chefseng?lang=en"">Chef Seng Luangrath</a>, <a href=""https://twitter.com/DCHagedorn"">David Hagedorn</a>, <a href=""https://twitter.com/gansie?lang=en"">Stefanie Gans</a>, <a href=""https://twitter.com/rivkafriedman"">Rivka Friedman</a>, <a href=""https://twitter.com/unreformed13"">Natasha Cowen</a>, and <a href=""https://twitter.com/yanachernyak"">Yana Chernyak</a>.</p> <p>Special thanks to Peter, Lisa, Lydia and all the staff at Mama Chang for the wonderful meal.</p> <p>Follow <a href=""https://twitter.com/fuchsiadunlop"">Fuchsia</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/5/5/0/6/55064db15508416b/CWT-BONUS-FuchsiaDunlop-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-BONUS-FuchsiaDunlop-v6-markers_2.mp3?dest-id=850607,False
30,Ted Gioia on Music as Cultural Cloud Storage,"<p>To Ted Gioia, music is a form of cloud storage for preserving human culture. And the real cultural conflict, he insists, is not between “high brow” and “low brow” music, but between the innovative and the formulaic. Imitation and repetition deaden musical culture—and he should know, since he listens to 3 hours of new music per day and over 1,000 newly released recordings in a year. His latest book covers the evolution of music from its origins in hunter-gatherer societies, to ancient Greece, to jazz, to its role in modern-day political protests such as those in Hong Kong.</p> <p>He joined Tyler to discuss the history and industry of music, including the reasons AI will never create the perfect songs, the strange relationship between outbreaks of disease and innovation, how the shift from record companies to Silicon Valley transformed incentive structures within the industry–and why that’s cause for concern, the vocal polyphony of Pygmy music, Bob Dylan’s Nobel prize, why input is underrated, his advice to aspiring music writers, the unsung female innovators of music history, how the Blues anticipated the sexual revolution, what Rene Girard’s mimetic theory can tell us about noisy restaurants, the reason he calls Sinatra the “Derrida of pop singing,” how to cultivate an excellent music taste, and why he loves Side B of Abbey Road.</p> <p>Follow <a href=""https://twitter.com/tedgioia"">Ted</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/2/3/4/6/23461dce13d76ad2/CWT-079-Gioia-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT_079_Gioia_audio_mixdown.mp3?dest-id=850607,False
31,"Henry Farrell on Weaponized Interdependence, Big Tech, and Playing with Ideas","<p class=""graf graf--p"">The one concept most valuable for understanding the news today might be Henry Farrell’s theory of weaponized interdependence. Whether it’s China’s influence over the NBA, the US ban of Huawei, or whether social media should be regulated on a global scale, Henry Farrell has played a key role articulating how global economic networks can enable state coercion.</p> <p class=""graf graf--p"">Tyler and Henry discuss these issues and more, including what a big tech breakup would mean for security and privacy, why political economics suggests Facebook’s Oversight Board won’t work, what Italy might reveal about China’s future, his family connection to Joyce, his undying affection for <em class= ""markup--em markup--p-em"">My Bloody Valentine,</em> why Philip K. Dick would have reveled in QAnon, why Twitter seems left-wing, and being a first generation academic blogger.</p> <p>Follow <a title=""Henry"" href= ""https://twitter.com/henryfarrell"">Henry</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/3/8/3/0/3830c9c2e1e55590/CWT-078-Farrell-Libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-078-HenryFarrell-v1.mp3?dest-id=850607,False
32,"Ben Westhoff on Synthetic Drugs, Dive Bars, and the Evolution of Rap","<p class=""graf graf--p"">Ben Westhoff has written some of Tyler’s favorite books on everything from dive bars to the evolution of American rap music to how fentanyl is driving the opioid epidemic. So how does he get it done? Not from the outside in, by finding exotic experiences as he originally thought. Instead he found that it comes from the inside out: eating right, exercising, getting sleep, and journaling. Do those things, Ben says, and you’ll be in a much better position to notice the good stories happening all around you.</p> <p class=""graf graf--p"">He joined Tyler to discuss those many stories, including the proliferation of synthetic drugs, China’s role in the crisis, the merits of legalization versus decriminalization, why St. Louis is underrated, New Jersey hip-hop, how CDs changed rap, what’s different about Dr. Dre, whether the entourage is efficient, the social utility of dive bars, and more.</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/9/8/7/d/987da3c865d10c32/CWT-077-Westhoff-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-077-BenWesthoff-v3.mp3?dest-id=850607,False
33,"Alain Bertaud on Cities, Markets, and People","<p class=""graf graf--p"">Markets, Alain Bertaud likes to say, are like gravity: they exist everywhere. But while urban planners are quite good at taking gravity into account, they tend to ignore market forces entirely in their designs, resulting in city development that too often fails to address the needs of their residents.</p> <p class=""graf graf--p"">Following the release of his recent book, <a class=""markup--anchor markup--p-anchor"" href= ""https://www.amazon.com/Order-without-Design-Markets-Cities/dp/0262038765"" target=""_blank"" rel=""noopener"" data-href= ""https://www.amazon.com/Order-without-Design-Markets-Cities/dp/0262038765""> <em class=""markup--em markup--p-em"">Order Without Design: How Markets Shape Cities</em></a>, Alain joined Tyler in New York City for a discussion of the politics affecting urban centers, his advice to Robert Moses, whether the YIMBY movement can win, why he loves messy cities, what he got wrong about Shenzhen, why the Moscow subway is so wonderful, whether cities can move, favorite movies about cities, the region of the world most likely to start a charter city, how to reform the World Bank, his top three NYC planning reforms, why Central Park is the perfect size, and more.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-alain-bertaud-cities-urbanism-3321136c71d8""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/1/e/5/b/1e5ba6a2afc0480a/CWT-076-AlainBertaud-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-076-AlainBertaud-podcast-v1.mp3?dest-id=850607,False
34,Samantha Power on Learning How to Make a Difference,"<p class=""graf graf--p"">A former war correspondent and UN ambassador, Samantha Power has had her share of tough assignments. But writing a memoir about it all is also a daunting prospect. The format itself is a challenge: how do you convince the reader you’re worth spending time with? How do you paint a relatable portrait without oversharing and losing your dignity? For Samantha the answer was settling upon a purpose for her memoir and ruthlessly cutting out everything not in service of that.</p> <p class=""graf graf--p"">Tyler and Samantha discuss that purpose and more, including what she learned as an Irish immigrant, the personality traits of good diplomats (and war correspondents), relations with China, why democracy is so rare in the Middle East, the truth about Richard Holbrooke, what factors mitigate against humanitarian intervention, her favorite memoir, how to get NATO members to spend more on defense, and whether baseball games are too long.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-samanatha-power-foreign-policy-af2d9e09d2f7""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/SamanthaJPower"">Samantha</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/2/1/9/3/2193b71b7aeb49fe/CWT-075-SamanthaPower-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-075-SamanthaPower-podcast-v2.mp3?dest-id=850607,False
35,Hollis Robbins on 19th Century Life and Literature,"<p class=""graf graf--p"">As a graduate student, Hollis Robbins helped Henry Louis Gates, Jr. unravel a mystery about the provenance of a mid-19th century book. Robbins helped date the book by discovering allusions to popular literature of that period — her focus at the time. The realization that this perspective would bring valuable insight to other 19th century African American literature prompted her to make that her specialty.</p> <p class=""graf graf--p"">Now a dean at Sonoma Sate University, Robbins joined Tyler to discuss 19th-century life and literature and more, including why the 1840s were a turning point in US history, Harriet Beecher Stowe’s Calvinism, whether <em class= ""markup--em markup--p-em"">12 Years a Slave</em> and <em class= ""markup--em markup--p-em"">Django Unchained</em> are appropriate portraits of slavery, the best argument for reparations, how prepaid postage changed America, the second best Herman Melville book, why Ayn Rand and Margaret Mitchell are ignored by English departments, growing up the daughter of a tech entrepreneur, and why teachers should be like quarterbacks.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-hollis-robbins-teaching-literature-history-c66732ba8a2d""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/anecdotal"">Hollis</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/6/f/7/1/6f7183d97e96d5b9/CWT-074-HollisRobbins-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-074-HollisRobbins-v1.mp3?dest-id=850607,False
36,Masha Gessen on the Ins and Outs of Russia,"<p class=""graf graf--p"">What sort of country would compel you to flee it, draw you back ten years later, then force you away yet again after two decades? Masha Gessen knows the answer all too well, having dedicated her career to writing and reporting about Russian society from both within and outside her native country. A true polymath, Gessen’s wide-ranging books and articles cover mathematics, history, human rights, counterterrorism, and much more.</p> <p class=""graf graf--p"">Masha joined Tyler in New York City to answer his many questions about Russia: why was Soviet mathematics so good? What was it like meeting with Putin? Why is Russian friendship so intense? Are Russian women as strong as the stereotype suggests — and why do they all have the same few names? Is Russia more hostile to LGBT rights than other autocracies? Why did Garry Kasparov fail to make a dent in Russian politics? What did <em class=""markup--em markup--p-em"">The Americans</em> get right that <em class=""markup--em markup--p-em"">Chernobyl</em> missed? And what’s a good place to eat Russian food in Manhattan?</p> <p><a href= ""https://medium.com/conversations-with-tyler/masha-gessen-tyler-cowen-russia-journalism-939b1b6cf6e9""> Transcript and links</a></p> <p>Follow <a href=""https://twitter.com/mashagessen"">Masha</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/f/b/7/3/fb73926433a47784/CWT-073-MashaGessen-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-073-MashaGessen-podcast-v3.mp3?dest-id=850607,False
37,Kwame Anthony Appiah on Pictures of the World,"<p class=""graf graf--p"">Born to a Ghanaian father and British mother, Kwame Anthony Appiah grew up splitting time between both countries — and lecturing in many more — before eventually settling in America, where he now teaches philosophy at New York University. This, along with a family scattered across half-a-dozen countries, establishes him as a true cosmopolitan, a label Appiah readily accepts. Yet he insists it is nonetheless possible to be a cosmopolitan patriot, rooted in a place, while having obligations and interests that transcend one’s national identity.</p> <p class=""graf graf--p"">He joins Tyler to discuss this worldly perspective and more, including whether Africa will secularize, Ghanian fallibilism, teaching Jodie Foster, whether museums should repatriate collections, Karl Popper, Lee Kuan Yew, which country has the best jollof rice, the value of writing an ethical advice column, E.T. Mensah, Paul Simon, the experience of reading 173 novels to judge the Man Booker prize, and what he’s learned farming sheep in New Jersey.</p> <p>We're coming to New York City! Join us for a live podcast recording with Alain Bertaud on September 9th. To learn more and register for the event, click <a href= ""https://conversationswithtyler.com/event/alain-bertaud/?utm_source=twitter&utm_medium=organic_link&utm_name=cwt&utm_term=Libsyn""> here</a>.</p> <p><a href= ""https://medium.com/conversations-with-tyler/tyler-cowen-kwame-anthony-appiah-philosophy-cosmopolitanism-dfe4bf20011c""> Transcript and links</a></p> <p>Follow <a href= ""https://www.twitter.com/kanthonyappiah"">Kwame</a> on Twitter</p> <p>Follow <a href=""https://twitter.com/tylercowen"">Tyler</a> on Twitter</p> <p class=""graf graf--p"">More CWT goodness:</p> <p class=""graf graf--p""><a href= ""https://facebook.com/cowenconvos"">Facebook</a></p> <p class=""graf graf--p""><a href= ""https://twitter.com/cowenconvos"">Twitter</a></p> <p class=""graf graf--p""><a href= ""https://www.instagram.com/cowenconvos/"">Instagram</a></p> <p class=""graf graf--p""><a href= ""https://mercatus.org/newsletters"">Email</a></p>",https://ssl-static.libsyn.com/p/assets/0/1/4/6/01462aea9737d200/CWT-072-KwameAnthonyAppiah-libsyn.jpg,https://traffic.libsyn.com/secure/cowenconvos/CWT-072-KwameAnthonyAppiah-v1.mp3?dest-id=850607,False
